,churn_probability,pred_churn,CustomerID,Contract,PaymentMethod,MonthlyCharges,TotalCharges,tenure,SeniorCitizen
6971,0.029632759255136476,0,2405-LBMUW,One year,Bank transfer (automatic),50.7,3088.75,61,0
6232,0.02958588116852549,0,6080-LNESI,Two year,Mailed check,24.75,1234.6,51,0
3895,0.029407726792557286,0,3948-KXDUF,Two year,Bank transfer (automatic),68.75,4447.55,66,0
3390,0.029380695117734484,0,3392-EHMNK,Two year,Credit card (automatic),94.1,6302.8,67,0
3112,0.028888901986493586,0,4735-BJKOU,Two year,Mailed check,20.15,804.85,40,0
4792,0.028875323793119464,0,2541-YGPKE,One year,Credit card (automatic),63.7,2763.35,42,0
3166,0.02868991429024128,0,6950-TWMYB,Two year,Bank transfer (automatic),79.95,4362.05,54,0
6117,0.028510947728686866,0,8645-KOMJQ,Two year,Bank transfer (automatic),81.95,5601.4,69,0
4010,0.028471814344051678,0,6164-HAQTX,Two year,Bank transfer (automatic),53.95,3888.65,71,0
3939,0.028440593216077035,0,9372-TXXPS,Two year,Bank transfer (automatic),59.85,3483.45,60,0
5049,0.02823373031140369,0,1431-AIDJQ,Two year,Credit card (automatic),82.1,2603.1,33,0
5390,0.02818530900495962,0,2878-DHMIN,One year,Electronic check,19.9,666.0,35,0
4393,0.027897889724608837,0,1063-DHQJF,Two year,Mailed check,92.15,6480.9,69,0
6181,0.027371279696349973,0,8241-JUIQO,One year,Bank transfer (automatic),19.45,1336.35,61,0
3722,0.027297250347974634,0,1776-SPBWV,One year,Bank transfer (automatic),20.1,682.1,34,0
1970,0.027265735001003284,0,8587-XYZSF,Two year,Bank transfer (automatic),50.55,3260.1,67,0
1935,0.027244422976586084,0,1862-QRWPE,Two year,Bank transfer (automatic),20.65,1057.0,48,0
3353,0.027223455090322334,0,0181-RITDD,Two year,Mailed check,108.15,6825.65,62,0
5457,0.027003398306035913,0,7321-ZNSLA,Two year,Mailed check,40.55,590.35,13,0
6868,0.02698473458058223,0,1047-RNXZV,Two year,Mailed check,19.55,876.15,43,0
3603,0.02696431986966803,0,9755-JHNMN,Two year,Bank transfer (automatic),67.4,3306.85,49,0
6831,0.026677914163276646,0,1960-UOTYM,Two year,Electronic check,79.2,4016.3,52,0
1966,0.026653485816629647,0,6734-PSBAW,Two year,Bank transfer (automatic),23.55,1723.95,72,0
2210,0.026405575294499967,0,4785-FCIFB,Two year,Mailed check,24.4,1417.9,61,0
2033,0.026202467790459427,0,9286-BHDQG,Two year,Credit card (automatic),45.25,3139.8,72,0
5097,0.025817930240757667,0,7632-YUTXB,One year,Mailed check,20.05,520.1,25,0
2635,0.025719461137151265,0,2632-TACXW,Two year,Bank transfer (automatic),23.65,1416.75,62,0
2497,0.025659141265031535,0,4625-LAMOB,Two year,Credit card (automatic),20.4,905.55,44,0
6040,0.025564140535775094,0,6370-ZVHDV,Two year,Bank transfer (automatic),25.3,1554.9,61,0
5010,0.025501354533134023,0,8207-VVMYB,Two year,Bank transfer (automatic),26.0,2006.95,70,0
5193,0.02539162960401899,0,6917-FIJHC,Two year,Mailed check,26.0,1776.0,72,0
5612,0.025208102872765693,0,8314-HTWVE,Two year,Mailed check,19.85,144.15,7,0
6027,0.025184568702782212,0,5666-MBJPT,Two year,Bank transfer (automatic),25.1,1725.0,65,0
3726,0.025020886738469614,0,1926-QUZNN,Two year,Bank transfer (automatic),25.25,1841.2,72,0
6375,0.024662121369755412,0,7337-CINUD,Two year,Bank transfer (automatic),19.5,159.35,8,0
5803,0.02434573205488768,0,5583-EJXRD,Two year,Credit card (automatic),54.05,2375.2,44,0
3717,0.024085933936872025,0,6061-GWWAV,One year,Mailed check,70.2,2894.55,41,0
4380,0.02380557101464623,0,4299-OPXEJ,Two year,Bank transfer (automatic),19.55,1080.55,56,0
6459,0.023758230422599808,0,3544-FBCAS,Two year,Credit card (automatic),83.6,5959.3,72,0
3827,0.02288313717898299,0,3027-YNWZU,Two year,Credit card (automatic),25.0,1584.8,64,0
2673,0.02276263680288463,0,8590-YFFQO,Two year,Credit card (automatic),64.95,4523.25,70,0
5852,0.02271822311935959,0,5057-RKGLH,Two year,Mailed check,20.35,191.1,9,0
3460,0.022675605999242045,0,5453-YBTWV,Two year,Credit card (automatic),101.1,6994.8,70,0
4473,0.02245080685111539,0,2550-AEVRU,One year,Electronic check,53.45,3053.0,57,0
5914,0.02244998675633306,0,5519-TEEUH,One year,Mailed check,20.15,682.15,33,0
2228,0.022318832193341274,0,0486-LGCCH,Two year,Mailed check,19.65,225.75,11,0
4266,0.02216920087289954,0,3717-FDJFU,Two year,Mailed check,20.45,106.9,5,0
5080,0.022140986410861242,0,1955-IBMMB,Two year,Bank transfer (automatic),20.2,1192.3,59,0
3154,0.022095806253983316,0,3768-VHXQO,Two year,Credit card (automatic),24.85,1583.5,67,0
2607,0.021674110509485093,0,8361-LBRDI,Two year,Credit card (automatic),24.35,1423.85,58,0
2592,0.021560449242227307,0,3429-IFLEM,Two year,Credit card (automatic),77.35,5550.1,71,0
3504,0.021554956824906407,0,8619-IJNDK,Two year,Credit card (automatic),64.05,4492.9,71,0
4598,0.02131949529780234,0,3812-LRZIR,Two year,Electronic check,24.5,761.95,27,0
4124,0.021292462293580092,0,0263-FJTQO,Two year,Credit card (automatic),70.5,3486.65,50,0
4360,0.021258145169714127,0,2696-RZVZW,Two year,Credit card (automatic),25.05,1629.2,68,0
5254,0.021214472860284623,0,1494-EJZDW,Two year,Mailed check,20.15,220.8,10,0
6736,0.021133516608237764,0,9888-ZCUMM,Two year,Bank transfer (automatic),60.05,3845.45,64,0
6515,0.020988937573758148,0,5696-JVVQY,Two year,Credit card (automatic),70.1,3238.4,48,0
6564,0.02096442168573969,0,2335-GSODA,Two year,Mailed check,40.1,857.75,23,0
6891,0.020874347704245337,0,2005-DWQZJ,Two year,Mailed check,19.05,201.7,8,0
3210,0.0208176063073679,0,5442-PPTJY,Two year,Mailed check,19.7,258.35,12,0
5907,0.020797366614378063,0,2725-TTRIQ,Two year,Bank transfer (automatic),84.2,5986.55,72,0
3086,0.020755472931093883,0,6625-FLENO,Two year,Mailed check,20.75,1185.95,58,0
4494,0.020722860086787007,0,6134-KWTBV,Two year,Bank transfer (automatic),23.4,1429.65,62,0
6600,0.020664725952943788,0,6332-FBZRI,One year,Credit card (automatic),69.35,4653.25,67,0
6945,0.02064496830296084,0,9945-PSVIP,Two year,Mailed check,18.7,383.65,25,0
5317,0.020460622714115397,0,8701-DGLVH,Two year,Mailed check,20.45,1042.65,51,0
2761,0.0204463147281826,0,9087-EYCPR,Two year,Mailed check,25.0,1505.05,60,0
3548,0.02030624600543404,0,5334-AFQJB,Two year,Credit card (automatic),25.1,1789.9,72,1
3770,0.020212842480513485,0,2266-FUBDZ,Two year,Mailed check,19.35,278.85,15,0
6862,0.02000021487517976,0,9867-XOBQA,Two year,Mailed check,53.15,1183.2,21,0
6302,0.019958906798471867,0,4698-KVLLG,Two year,Credit card (automatic),19.6,967.9,51,1
4382,0.019907150829957417,0,6693-DJWTY,One year,Credit card (automatic),55.6,2016.45,35,0
5692,0.01980065142066785,0,5727-MYATE,Two year,Credit card (automatic),90.8,6397.6,72,0
4822,0.019797335953555227,0,8143-ETQTI,Two year,Mailed check,19.65,451.55,23,0
5259,0.019755083661107245,0,2211-RMNHO,Two year,Bank transfer (automatic),85.3,5560.0,68,0
2014,0.019621566817674834,0,2146-EGVDT,Two year,Credit card (automatic),19.3,1192.7,59,0
4407,0.019504834037437503,0,3508-VLHCZ,Two year,Credit card (automatic),90.55,6239.05,71,0
3622,0.019491607180883743,0,5498-IBWPI,One year,Credit card (automatic),49.4,3251.85,66,0
4196,0.01930729508987464,0,4962-CHQPW,One year,Mailed check,19.85,535.05,29,0
5666,0.019230195059492035,0,3970-XGJDU,Two year,Credit card (automatic),19.2,1123.65,62,0
5823,0.019047095174517564,0,1460-UZPRJ,Two year,Mailed check,19.95,1258.15,60,0
2405,0.018948327496357973,0,4312-KFRXN,Two year,Mailed check,25.4,1710.9,72,0
5399,0.01889897088688205,0,9814-AOUDH,Two year,Credit card (automatic),19.5,1050.5,53,0
4925,0.01889141006986538,0,3836-FZSDJ,Two year,Bank transfer (automatic),24.85,1901.0,71,1
5817,0.018853353306551704,0,1172-VIYBP,Two year,Bank transfer (automatic),69.7,3686.05,53,0
3703,0.018679987984202746,0,1088-AUUZZ,Two year,Credit card (automatic),75.85,4261.2,56,0
5150,0.018194669069521906,0,9950-MTGYX,Two year,Credit card (automatic),20.3,487.95,28,0
6760,0.018158633082150245,0,1705-GUHPV,Two year,Mailed check,24.2,1618.2,63,0
5961,0.018150687798800642,0,8838-GPHZP,Two year,Mailed check,20.6,1298.7,63,0
6103,0.018067408331650034,0,6349-JDHQP,Two year,Credit card (automatic),19.85,1049.6,53,0
5686,0.01802645412864281,0,9507-HSMMZ,Two year,Mailed check,20.0,1149.65,54,0
3723,0.017966877867654663,0,8735-SDUFN,Two year,Bank transfer (automatic),24.3,1778.7,72,1
5933,0.017944415657911605,0,2892-GESUL,Two year,Mailed check,19.35,309.25,18,0
6511,0.01755515317645181,0,2169-RRLFW,Two year,Credit card (automatic),25.6,1888.25,71,0
3953,0.017502173116322378,0,8857-CUPFQ,Two year,Mailed check,19.25,1237.65,63,0
4031,0.017316200996486664,0,1930-QPBVZ,Two year,Bank transfer (automatic),95.1,6683.4,68,0
2637,0.017297908990425822,0,1767-CJKBA,Two year,Mailed check,25.1,1697.7,66,0
5381,0.016937770897784147,0,3646-ITDGM,Two year,Bank transfer (automatic),19.7,1051.9,56,0
6081,0.016765509431026376,0,7167-PCEYD,Two year,Mailed check,19.8,1311.3,67,0
4738,0.01674157932447984,0,8590-OHDIW,One year,Mailed check,20.3,749.35,38,0
6552,0.016670916539303016,0,9717-IOAAF,Two year,Credit card (automatic),25.85,788.55,27,0
6391,0.01665984755964277,0,5774-QPLTF,One year,Mailed check,20.35,938.95,50,0
6605,0.016631893845210476,0,0298-XACET,Two year,Mailed check,50.2,2554.0,52,0
5793,0.016588443346057476,0,2498-XLDZR,Two year,Mailed check,73.6,2316.85,32,0
5124,0.016428797108930235,0,2824-DXNKN,Two year,Bank transfer (automatic),71.45,5025.85,72,0
6923,0.016096555793378313,0,6848-HJTXY,Two year,Credit card (automatic),19.45,1208.6,64,0
3994,0.016016010351949578,0,8347-GDTMP,Two year,Credit card (automatic),19.45,1225.65,64,0
4147,0.015955327083531787,0,5751-USDBL,Two year,Mailed check,81.0,3846.35,46,0
5217,0.015875684561881227,0,7216-KAOID,One year,Bank transfer (automatic),19.5,798.2,41,0
6972,0.01586682678845637,0,3454-JFUBC,Two year,Credit card (automatic),20.0,1396.0,68,1
2852,0.015837562597714794,0,4656-CAURT,Two year,Bank transfer (automatic),23.95,1713.1,69,0
4021,0.015194772381688822,0,0301-FIDRB,Two year,Bank transfer (automatic),63.8,4684.3,72,0
4844,0.014858608872124347,0,2525-GVKQU,Two year,Mailed check,20.6,1093.0,60,0
6321,0.014831106915235065,0,0057-QBUQH,Two year,Electronic check,25.1,1070.15,43,0
5759,0.014712551609791933,0,2885-HIJDH,Two year,Bank transfer (automatic),86.9,6194.1,69,0
4073,0.014710385929772432,0,5266-PFRQK,One year,Credit card (automatic),20.85,1071.6,52,0
3010,0.01469195465005355,0,7114-AEOZE,Two year,Bank transfer (automatic),19.85,1128.1,60,0
5211,0.014443281810477118,0,1945-XISKS,Two year,Mailed check,19.65,1335.2,67,0
2105,0.014442816577259682,0,3973-SKMLN,Two year,Credit card (automatic),19.9,1355.1,71,0
6713,0.014213472762430597,0,4955-VCWBI,One year,Mailed check,20.0,817.95,43,0
1996,0.01418057693708425,0,6345-FZOQH,Two year,Mailed check,19.9,1363.45,69,0
3721,0.013834291689023667,0,9067-SQTNS,One year,Bank transfer (automatic),20.6,926.0,44,0
4260,0.013711592155387064,0,8173-RXAYP,Two year,Mailed check,19.7,452.55,24,0
2171,0.013623660722268423,0,7606-BPHHN,Two year,Credit card (automatic),19.8,1468.75,72,0
4074,0.01357805176481057,0,4674-HGNUA,Two year,Credit card (automatic),89.9,6457.15,71,0
2012,0.013534740360880858,0,2984-RGEYA,Two year,Bank transfer (automatic),19.75,1375.4,69,0
6417,0.013386687059265821,0,2925-VDZHY,Two year,Credit card (automatic),88.7,6501.35,72,0
4440,0.013293975833718287,0,6060-QBMGV,Two year,Credit card (automatic),19.85,1433.8,70,0
2822,0.01311766270291294,0,2616-FLVQC,Two year,Mailed check,19.55,1240.15,64,0
4654,0.01302879512765641,0,1335-MXCSE,Two year,Credit card (automatic),55.25,3119.9,55,0
2565,0.012842282270436397,0,5787-KXGIY,Two year,Credit card (automatic),19.3,1304.8,72,0
4987,0.012524588199592929,0,7602-DBTOU,Two year,Mailed check,19.6,1416.5,71,0
2723,0.01250522304258786,0,8292-ITGYJ,Two year,Bank transfer (automatic),24.65,1138.8,45,0
2440,0.012379093288052341,0,5730-DBDSI,Two year,Bank transfer (automatic),19.7,1253.8,66,0
2849,0.011967399132655458,0,3910-MRQOY,Two year,Bank transfer (automatic),19.4,1496.45,72,0
6917,0.01183872894707317,0,5146-YYFRZ,Two year,Bank transfer (automatic),19.95,1311.75,67,0
3211,0.011781914151468726,0,1927-QEWMY,Two year,Credit card (automatic),20.5,1502.25,72,0
6269,0.011564994619256225,0,8577-QSOCG,Two year,Mailed check,20.2,746.05,38,0
4072,0.011504787163551264,0,0397-ZXWQF,Two year,Bank transfer (automatic),20.5,1430.95,67,0
6482,0.011330549784228738,0,0625-AFOHS,Two year,Mailed check,20.2,558.8,29,0
6780,0.011156445123226541,0,3978-YNKDD,Two year,Credit card (automatic),20.85,467.5,19,0
5343,0.011081723308339762,0,5181-OABFK,Two year,Credit card (automatic),61.3,3346.8,56,0
4938,0.011072884953803853,0,0769-MURVM,Two year,Bank transfer (automatic),65.7,4575.35,72,0
5149,0.010964173429634207,0,2263-SFSQZ,Two year,Mailed check,24.95,1222.25,51,0
5450,0.010933095665742586,0,7515-LODFU,Two year,Credit card (automatic),20.3,1356.3,69,1
5184,0.010127090170283954,0,3120-FAZKD,Two year,Bank transfer (automatic),24.05,1230.9,54,0
3454,0.01000840708669727,0,4335-UPJSI,Two year,Mailed check,19.75,498.1,24,0
4721,0.009966616469297826,0,7340-KEFQE,Two year,Bank transfer (automatic),34.2,1782.0,51,0
6354,0.009889896030488284,0,9114-DPSIA,Two year,Credit card (automatic),81.0,5750.0,72,0
3006,0.00984323736140737,0,2429-AYKKO,Two year,Bank transfer (automatic),19.85,1434.1,72,0
5920,0.009830838814515592,0,2208-NKVVH,Two year,Mailed check,24.25,1077.95,43,0
4989,0.009738244512799327,0,5457-COLHT,Two year,Bank transfer (automatic),80.65,5542.55,69,0
2357,0.009696507273749915,0,5845-BZZIB,Two year,Mailed check,20.1,655.3,35,0
6252,0.0095736997545762,0,2729-VNVAP,Two year,Credit card (automatic),19.8,641.35,33,0
6337,0.009496332741664166,0,6096-EGVTU,One year,Mailed check,24.9,1595.5,64,0
5845,0.009213444129000707,0,2162-FRZAA,Two year,Bank transfer (automatic),39.35,2395.05,63,0
5991,0.009207827841138147,0,6051-PTVNS,One year,Credit card (automatic),19.15,998.1,55,0
3917,0.009160247611639118,0,3470-OBUET,Two year,Credit card (automatic),74.0,4868.4,67,0
2578,0.009041839553741098,0,6169-PPETC,Two year,Bank transfer (automatic),20.5,759.35,35,0
3332,0.009017416020283529,0,2208-MPXIO,Two year,Bank transfer (automatic),20.0,886.4,45,0
3238,0.008944232799097169,0,5296-BFCYD,Two year,Mailed check,20.1,936.85,46,0
5939,0.00893320949670095,0,1716-LSAMB,Two year,Bank transfer (automatic),54.65,2553.7,45,0
5610,0.008694127832600346,0,2821-WARNZ,One year,Credit card (automatic),19.45,921.3,49,0
4559,0.008586679644991,0,8219-VYBVI,Two year,Mailed check,25.0,1004.35,39,0
6826,0.008538978901900803,0,6365-HITVU,Two year,Credit card (automatic),87.25,6328.7,71,0
6000,0.008426439644654853,0,3913-FCUUW,Two year,Bank transfer (automatic),70.45,5165.7,72,0
6761,0.008352872107823515,0,4779-ZGICK,Two year,Mailed check,23.55,1173.35,48,0
5074,0.008079336247899855,0,4302-ZYFEL,One year,Credit card (automatic),20.55,1403.1,69,0
5496,0.007990122161177097,0,0562-FGDCR,Two year,Mailed check,74.55,5430.65,72,0
3945,0.007831830618054822,0,5804-JMYIO,Two year,Mailed check,19.75,757.95,39,0
2599,0.0077644040931373745,0,1106-HRLKZ,Two year,Mailed check,19.6,808.95,40,0
4948,0.007669809686035675,0,6248-BSHKG,One year,Mailed check,20.4,1226.45,61,0
4296,0.00761127992342427,0,1085-LDWAM,One year,Credit card (automatic),20.35,1442.65,69,0
3881,0.007422694283113109,0,4636-TVXVG,One year,Bank transfer (automatic),19.95,1244.8,62,0
5795,0.0074033484363452305,0,5338-YHWYT,Two year,Credit card (automatic),61.45,2302.35,37,0
6094,0.007390992126902339,0,3580-GICBM,Two year,Mailed check,24.2,1445.2,61,0
3865,0.007321684290978677,0,1697-LYYYX,One year,Credit card (automatic),19.1,1143.8,61,0
5921,0.007210626949084177,0,7139-JZFVG,Two year,Bank transfer (automatic),60.5,3694.45,60,0
3488,0.007149298117284611,0,8532-UEFWH,Two year,Mailed check,25.75,1345.85,52,0
5418,0.007136783583970524,0,2207-RYYRL,Two year,Mailed check,24.55,1331.05,52,0
5313,0.006899708675925415,0,3884-UEBXB,Two year,Bank transfer (automatic),36.15,2434.45,67,0
2371,0.0068876899405740395,0,3088-FVYWK,Two year,Credit card (automatic),25.55,1336.1,53,0
4126,0.006568405351074809,0,7503-EPSZW,Two year,Mailed check,24.05,1559.15,64,0
5716,0.006472616713245064,0,3511-BFTJW,Two year,Credit card (automatic),38.5,2763.0,72,0
5780,0.006470874980266251,0,7647-GYYKX,Two year,Bank transfer (automatic),20.35,1092.35,54,0
5812,0.006398537751947623,0,6283-GITPX,Two year,Credit card (automatic),76.9,5522.7,71,0
6883,0.00625794018637405,0,0270-THENM,Two year,Bank transfer (automatic),69.85,5102.35,72,0
4652,0.005951065375265371,0,4742-TXUEX,Two year,Bank transfer (automatic),19.3,890.5,47,0
6505,0.005877519137792819,0,3967-VQOGC,Two year,Mailed check,24.9,1680.25,67,0
3688,0.005790946969693264,0,2230-XTUWL,Two year,Mailed check,19.55,883.35,48,0
6199,0.005767166059622654,0,1709-EJDOX,Two year,Mailed check,19.75,948.9,47,0
6317,0.005496634101726096,0,7634-HLQJR,Two year,Credit card (automatic),20.05,1016.7,47,0
5331,0.0054314888858485325,0,0463-TXOAK,Two year,Credit card (automatic),25.6,1334.5,52,0
6907,0.005348098935012359,0,0531-XBKMM,Two year,Bank transfer (automatic),65.7,4378.9,66,0
4429,0.0051341618552801505,0,9430-NKQLY,Two year,Credit card (automatic),25.1,1790.8,72,0
5290,0.0050607869102243744,0,1820-DJFPH,Two year,Bank transfer (automatic),24.05,1709.15,72,0
4900,0.005005942412193697,0,1574-DYCWE,Two year,Mailed check,19.95,1028.75,51,0
6712,0.00498388374726441,0,6340-DACFT,Two year,Credit card (automatic),20.55,1070.25,50,0
2805,0.0048719971752479545,0,8780-IHCRN,Two year,Credit card (automatic),24.65,1574.5,63,0
5025,0.004759832384017386,0,9135-HSWOC,Two year,Bank transfer (automatic),19.7,1274.05,64,0
5869,0.004663361171667319,0,3563-SVYLG,Two year,Credit card (automatic),62.65,4375.8,68,0
2768,0.004653697027965133,0,0040-HALCW,Two year,Credit card (automatic),20.4,1090.6,54,0
2281,0.004482053579158277,0,2075-PUEPR,Two year,Bank transfer (automatic),19.35,1153.25,55,0
6669,0.004449624863299035,0,2400-FEQME,Two year,Mailed check,20.5,1177.95,55,0
5438,0.004402008813191715,0,6857-TKDJV,Two year,Bank transfer (automatic),24.65,1620.45,67,0
5040,0.004370867935480587,0,7729-XBTWX,Two year,Mailed check,19.75,1344.5,66,0
5459,0.00430281077022888,0,8727-JQFHV,Two year,Mailed check,20.75,1123.15,57,0
2352,0.004301165237403746,0,9574-BOSMD,Two year,Bank transfer (automatic),25.4,1620.2,68,0
3756,0.0042509594789539645,0,8129-GMVGI,Two year,Mailed check,20.05,1090.1,56,0
3579,0.004013392929336485,0,1306-RPWXZ,Two year,Credit card (automatic),20.45,1024.65,49,0
2819,0.003945382656931811,0,8711-LOBKY,Two year,Mailed check,19.85,1188.25,59,0
4713,0.003878250953031448,0,5854-KSRBJ,Two year,Mailed check,25.4,1782.05,70,0
3692,0.0038288735923898854,0,7717-BICXI,Two year,Mailed check,20.55,1205.05,60,0
6604,0.0038177882466254908,0,2346-LOCWC,Two year,Credit card (automatic),20.5,1191.4,58,0
5383,0.003711998722350165,0,8224-KDLKN,Two year,Bank transfer (automatic),25.0,1738.9,72,0
3194,0.0036790215830984916,0,4193-IBKSW,Two year,Bank transfer (automatic),24.75,1769.6,72,0
4564,0.0036494700398743427,0,0174-QRVVY,Two year,Credit card (automatic),25.35,1847.55,71,0
3927,0.0036219456614233034,0,9838-BFCQT,Two year,Mailed check,26.1,1851.45,72,0
6141,0.0036008053048543227,0,1555-HAPSU,Two year,Credit card (automatic),23.9,1663.5,71,0
2601,0.0035567496535133737,0,8165-ZJRNM,Two year,Bank transfer (automatic),23.75,1679.25,72,0
6158,0.003548431790414768,0,0402-OAMEN,Two year,Bank transfer (automatic),24.45,1709.1,72,0
6229,0.003538494888533935,0,2236-HILPA,Two year,Credit card (automatic),20.65,1218.45,62,0
2812,0.00342663251619867,0,4821-WQOYN,Two year,Credit card (automatic),20.1,1326.25,72,0
6596,0.0034061765054791723,0,0480-KYJVA,Two year,Credit card (automatic),24.25,1784.5,72,0
3789,0.003354043346417423,0,0962-CQPWQ,Two year,Bank transfer (automatic),20.3,1296.15,62,0
6233,0.0033483472530367593,0,1830-IPXVJ,Two year,Credit card (automatic),19.75,1311.6,61,0
